area,price,Adress,floor,facade,road_in,car_parking,bedrooms,wc
40 ,8.3,"Phường Mộ Lao, Quận Hà Đông",4,42,8,1,4,3
38 ,5.0,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",6,5,0,0,4,4
88 ,62.0,"Phường Trung Liệt, Quận Đống Đa",0,5,30,0,0,0
65 ,0.0,"Phường Thượng Đình, Quận Thanh Xuân",9,48,28,0,7,8
83 ,42.3,"Phường Cát Linh, Quận Đống Đa",4,85,30,0,3,4
55 ,13.3,"Phường Trung Hòa, Quận Cầu Giấy",5,5,8,0,5,5
45 ,16.3,"Phường Nghĩa Tân, Quận Cầu Giấy",5,45,10,0,5,5
33 ,7.3,"Phường Tương Mai, Quận Hoàng Mai",5,0,0,4,0,0
40 ,7.9,"Phường Văn Quán, Quận Hà Đông",6,0,4,2,5,0
45 ,6.4,"Phường Vạn Phúc, Quận Hà Đông",5,4,5,2,4,4
45 ,6.3,"Phường Kiến Hưng, Quận Hà Đông",5,45,8,4,5,4
55 ,9.2,"Phường Phú La, Quận Hà Đông",5,45,10,4,4,4
36 ,5.0,"Phường Yết Kiêu, Quận Hà Đông",5,0,7,2,4,4
51 ,15.5,"Phường Khương Mai, Quận Thanh Xuân",4,4,30,0,4,4
60 ,17.5,"Phường Mai Dịch, Quận Cầu Giấy",4,5,30,0,3,4
80 ,24.0,"Phường Thanh Xuân Bắc, Quận Thanh Xuân",6,7,20,0,8,6
81 ,23.0,"Phường Thanh Xuân Bắc, Quận Thanh Xuân",6,45,10,0,7,6
70 ,43.5,"Phường Dịch Vọng, Quận Cầu Giấy",6,5,30,0,8,8
64 ,22.5,"Phường Khương Mai, Quận Thanh Xuân",4,45,30,0,0,3
55 ,12.77,"Phường Nghĩa Đô, Quận Cầu Giấy",4,38,6,0,4,3
40 ,21.5,"Phường Dịch Vọng, Quận Cầu Giấy",4,7,30,0,3,3
52 ,31.5,"Phường Cát Linh, Quận Đống Đa",7,38,30,0,3,6
164 ,70.0,"Phường Thịnh Quang, Quận Đống Đa",8,65,20,0,6,8
426 ,315.0,"Phường Trung Liệt, Quận Đống Đa",6,13,30,4,5,10
90 ,45.0,"Phường Trung Hòa, Quận Cầu Giấy",7,43,30,0,11,11
43 ,9.0,"Phường Láng Hạ, Quận Đống Đa",6,65,5,1,7,7
43 ,5.0,"Phường Ngọc Thụy, Quận Long Biên",5,4,0,0,0,0
75 ,37.8,"Phường Thịnh Quang, Quận Đống Đa",10,75,30,0,8,10
50 ,14.5,"Phường Yên Hòa, Quận Cầu Giấy",5,35,10,0,5,5
50 ,7.6,"Phường Phúc La, Quận Hà Đông",5,0,7,2,4,3
120 ,54.0,"Phường Dịch Vọng, Quận Cầu Giấy",8,5,0,0,0,0
130 ,34.0,"Phường Kiến Hưng, Quận Hà Đông",6,6,30,0,4,7
100 ,12.0,"Phường Quan Hoa, Quận Cầu Giấy",6,6,0,0,0,0
71 ,6.9,"Phường Mễ Trì, Quận Nam Từ Liêm",0,0,0,0,0,0
46 ,5.5,"Phường Mai Dịch, Quận Cầu Giấy",5,45,5,2,4,4
50 ,7.9,"Phường Mai Dịch, Quận Cầu Giấy",5,4,7,2,5,5
60 ,37.5,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",7,5,30,0,11,11
82 ,45.0,"Phường Cát Linh, Quận Đống Đa",8,65,20,0,8,8
67 ,28.0,"Phường Khương Mai, Quận Thanh Xuân",7,4,20,0,4,6
62 ,36.8,"Phường Ô Chợ Dừa, Quận Đống Đa",5,42,30,0,4,5
78 ,78.0,"Phường Khương Mai, Quận Thanh Xuân",9,7,20,0,8,9
50 ,21.3,"Phường Hạ Đình, Quận Thanh Xuân",6,38,40,0,4,6
90 ,39.5,"Phường Trung Hòa, Quận Cầu Giấy",6,5,30,0,3,6
65 ,28.5,"Phường Phúc Xá, Quận Ba Đình",5,5,10,1,4,3
31 ,4.5,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm",6,36,2,0,3,3
56 ,7.2,"Phường Ngọc Khánh, Quận Ba Đình",4,32,3,0,4,3
45 ,16.5,"Phường Thịnh Quang, Quận Đống Đa",6,8,4,1,4,3
83 ,17.0,"Phường Yên Hòa, Quận Cầu Giấy",6,5,4,1,6,3
36 ,4.8,"Phường Yên Hòa, Quận Cầu Giấy",4,535,5,0,2,0
1000 ,25.0,"Phường Quang Trung, Quận Đống Đa",5,4,30,0,6,5
70 ,28.2,"Phường Trung Liệt, Quận Đống Đa",8,4,20,0,8,8
142 ,84.0,"Phường Thanh Xuân Trung, Quận Thanh Xuân",9,65,40,0,8,9
45 ,7.5,"Phường Láng Hạ, Quận Đống Đa",5,5,5,0,0,0
102 ,45.0,"Phường Láng Thượng, Quận Đống Đa",6,6,30,0,10,6
60 ,23.3,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",4,42,30,0,3,3
79 ,47.2,"Phường Ô Chợ Dừa, Quận Đống Đa",8,6,20,0,8,7
35 ,11.0,"Phường Mai Dịch, Quận Cầu Giấy",6,8,8,2,4,5
47 ,6.5,"Phường Cống Vị, Quận Ba Đình",4,4,4,0,3,3
92 ,23.0,"Phường Quảng An, Quận Tây Hồ",6,6,8,1,5,6
34 ,7.5,"Phường Dịch Vọng, Quận Cầu Giấy",4,0,30,1,4,4
77 ,33.5,"Phường Láng Hạ, Quận Đống Đa",4,102,20,3,3,4
113 ,40.6,"Phường Hạ Đình, Quận Thanh Xuân",10,5,20,4,9,9
80 ,33.6,"Phường Thanh Xuân Trung, Quận Thanh Xuân",6,63,20,0,6,5
81 ,21.5,"Phường Nhân Chính, Quận Thanh Xuân",5,48,7,0,7,4
58 ,36.0,"Phường Quang Trung, Quận Đống Đa",5,4,30,0,3,5
60 ,14.27,"Phường Nghĩa Đô, Quận Cầu Giấy",5,4,10,0,0,0
30 ,4.85,"Phường Dịch Vọng, Quận Cầu Giấy",5,4,2,0,3,3
48 ,13.5,"Phường Nguyễn Trãi, Quận Hà Đông",4,35,20,0,3,3
35 ,5.5,"Phường Nguyễn Trãi, Quận Hà Đông",5,43,4,0,4,3
57 ,11.5,"Phường Khương Trung, Quận Thanh Xuân",5,4,4,1,5,3
200 ,45.0,"Phường Đội Cấn, Quận Ba Đình",9,6,0,0,0,0
300 ,85.0,"Phường Nghĩa Đô, Quận Cầu Giấy",4,14,0,0,0,0
63 ,16.8,"Phường Nhân Chính, Quận Thanh Xuân",6,4,0,0,0,0
50 ,6.7,"Phường Khương Đình, Quận Thanh Xuân",6,0,0,0,0,0
35 ,4.1,"Phường Vĩnh Tuy, Quận Hai Bà Trưng",5,42,2,0,3,3
323 ,180.0,"Phường Dịch Vọng, Quận Cầu Giấy",8,30,30,0,11,11
252 ,140.0,"Phường Quan Hoa, Quận Cầu Giấy",9,15,20,0,11,11
479 ,195.0,"Phường Bưởi, Quận Tây Hồ",2,13,20,0,3,3
91 ,97.0,"Phường Nhân Chính, Quận Thanh Xuân",11,82,30,0,0,0
45 ,9.5,"Phường Hạ Đình, Quận Thanh Xuân",2,3,6,4,2,2
90 ,20.0,"Phường Thượng Đình, Quận Thanh Xuân",0,0,0,0,0,0
30 ,4.9,"Phường Phú Thượng, Quận Tây Hồ",4,36,6,0,3,4
129 ,62.0,"Phường Dịch Vọng, Quận Cầu Giấy",5,6,36,0,0,0
80 ,12.8,", Quận Bắc Từ Liêm",0,0,0,0,0,0
55 ,8.0,"Phường Mỹ Đình 1, Quận Nam Từ Liêm",5,5,5,1,6,5
60 ,21.0,"Phường Thanh Lương, Quận Hai Bà Trưng",6,4,15,4,5,6
62 ,13.0,"Phường Thịnh Liệt, Quận Hoàng Mai",6,4,10,4,4,5
60 ,21.0,"Phường Vĩnh Tuy, Quận Hai Bà Trưng",6,38,10,4,5,6
35 ,2.8,"Xã Di Trạch, Huyện Hoài Đức",4,35,7,0,4,3
95 ,30.0,"Phường Trung Hòa, Quận Cầu Giấy",7,5,15,4,4,6
55 ,32.0,"Phường Trung Hòa, Quận Cầu Giấy",7,4,30,4,4,6
42 ,15.2,"Phường Khương Thượng, Quận Đống Đa",1,54,20,4,0,0
65 ,13.0,"Phường Khương Trung, Quận Thanh Xuân",8,38,8,1,4,3
40 ,3.8,"Thị Trấn Trạm Trôi, Huyện Hoài Đức",0,0,8,0,0,0
35 ,0.1575,"Phường Biên Giang, Quận Hà Đông",5,4,5,0,4,4
38 ,6.2,"Phường Nguyễn Trãi, Quận Hà Đông",4,0,8,4,4,3
64 ,12.8,"Phường Thanh Xuân Trung, Quận Thanh Xuân",4,3,10,0,6,3
50 ,4.85,"Phường Mộ Lao, Quận Hà Đông",4,0,0,0,4,3
30 ,5.9,"Phường Trung Liệt, Quận Đống Đa",5,3,0,0,4,0
56 ,7.0,"Phường Hoàng Văn Thụ, Quận Hoàng Mai",6,0,0,0,0,0
242 ,22.0,"Thị Trấn Trâu Quỳ, Huyện Gia Lâm",5,10,40,3,5,0
93 ,21.5,"Phường Tân Mai, Quận Hoàng Mai",0,5,16,0,0,0
99 ,11.0,"Thị Trấn Trâu Quỳ, Huyện Gia Lâm",5,5,18,3,5,4
50 ,7.2,"Phường La Khê, Quận Hà Đông",4,42,7,0,4,3
30 ,7.2,"Phường Kim Giang, Quận Thanh Xuân",6,35,7,0,3,5
30 ,5.8,"Phường Văn Quán, Quận Hà Đông",4,3,9,0,3,3
116 ,13.8,"Phường Văn Quán, Quận Hà Đông",4,5,7,0,4,4
50 ,19.0,"Phường Quang Trung, Quận Hà Đông",4,5,30,0,3,3
42 ,6.3,"Phường Nguyễn Trãi, Quận Hà Đông",3,32,7,0,3,3
77 ,16.0,"Phường Biên Giang, Quận Hà Đông",5,5,15,0,6,4
85 ,26.0,"Phường Trung Hòa, Quận Cầu Giấy",5,5,14,0,0,0
40 ,6.0,"Phường Yên Hòa, Quận Cầu Giấy",4,35,3,0,4,2
62 ,36.8,"Phường Ô Chợ Dừa, Quận Đống Đa",5,42,10,1,4,3
248 ,170.0,"Phường Thổ Quan, Quận Đống Đa",9,10,10,3,9,8
36 ,5.25,"Phường Cát Linh, Quận Đống Đa",4,4,3,0,3,3
50 ,8.4,"Phường Kiến Hưng, Quận Hà Đông",7,4,8,1,4,3
100 ,23.0,"Phường Quan Hoa, Quận Cầu Giấy",6,45,4,1,4,3
83 ,10.8,"Phường Phú La, Quận Hà Đông",5,45,12,0,4,3
120 ,84.0,"Phường Cống Vị, Quận Ba Đình",3,9,30,0,0,0
92 ,23.0,"Phường Quảng An, Quận Tây Hồ",6,7,6,2,10,11
100 ,42.0,"Phường Dịch Vọng, Quận Cầu Giấy",5,6,20,0,0,0
45 ,7.5,"Phường Phú La, Quận Hà Đông",4,45,5,2,4,4
30 ,6.4,"Phường Quang Trung, Quận Hà Đông",5,4,10,4,4,4
110 ,24.0,"Phường Văn Quán, Quận Hà Đông",5,64,12,4,4,4
40 ,7.5,"Phường Văn Quán, Quận Hà Đông",6,4,8,4,4,4
110 ,45.0,"Phường Láng Thượng, Quận Đống Đa",6,8,8,0,8,6
22 ,6.2,"Phường Vĩnh Phúc, Quận Ba Đình",4,35,17,0,2,3
60 ,13.0,"Phường Liễu Giai, Quận Ba Đình",6,39,20,1,6,8
65 ,33.8,"Phường Ô Chợ Dừa, Quận Đống Đa",5,7,0,0,4,4
116 ,19.5,"Phường Láng Hạ, Quận Đống Đa",5,7,10,2,6,0
84 ,59.9,"Phường Láng Hạ, Quận Đống Đa",1,48,25,4,1,1
41 ,22.5,"Phường Trung Hòa, Quận Cầu Giấy",5,36,20,0,0,0
62 ,15.5,"Phường Bưởi, Quận Tây Hồ",7,5,20,1,4,7
59 ,25.0,"Phường Thành Công, Quận Ba Đình",3,46,15,4,3,3
97 ,38.0,"Phường Trung Hòa, Quận Cầu Giấy",7,55,15,4,1,7
85 ,35.0,"Phường Nhật Tân, Quận Tây Hồ",1,45,30,1,2,1
255 ,54.0,"Phường Mỹ Đình 2, Quận Nam Từ Liêm",1,124,20,4,1,1
35 ,4.1,"Xã Kim Chung, Huyện Hoài Đức",4,36,10,0,0,0
85 ,28.0,"Phường Trung Hòa, Quận Cầu Giấy",0,0,8,0,0,0
81 ,15.5,"Phường Mễ Trì, Quận Nam Từ Liêm",5,45,10,1,5,5
137 ,88.0,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",9,9,15,4,11,11
62 ,24.0,"Phường Trung Hòa, Quận Cầu Giấy",5,10,0,0,8,6
62 ,24.0,"Phường Trung Hòa, Quận Cầu Giấy",6,10,0,0,8,6
52 ,29.5,"Phường Quan Hoa, Quận Cầu Giấy",8,85,15,0,0,0
50 ,12.0,"Phường Hạ Đình, Quận Thanh Xuân",4,5,15,1,4,5
60 ,2.38,"Phường Đội Cấn, Quận Ba Đình",6,5,30,1,4,5
38 ,12.2,"Phường Vĩnh Phúc, Quận Ba Đình",5,4,20,1,4,4
42 ,17.0,"Phường Trung Hòa, Quận Cầu Giấy",0,0,0,0,0,0
70 ,8.0,"Phường Việt Hưng, Quận Long Biên",5,5,15,2,4,5
60 ,25.0,"Phường Mai Dịch, Quận Cầu Giấy",5,5,40,0,0,0
90 ,58.0,"Phường Bạch Đằng, Quận Hai Bà Trưng",9,65,30,0,0,0
94 ,24.0,"Phường Láng Thượng, Quận Đống Đa",4,94,30,0,0,0
55 ,6.5,"Phường Hà Cầu, Quận Hà Đông",1,4,12,0,0,0
40 ,7.8,"Phường Quang Trung, Quận Hà Đông",5,43,15,2,4,4
60 ,16.0,"Phường Hạ Đình, Quận Thanh Xuân",3,4,30,0,4,3
54 ,3.2,"Thị Trấn Trạm Trôi, Huyện Hoài Đức",1,48,10,0,1,1
51 ,22.5,"Phường Cống Vị, Quận Ba Đình",8,39,15,0,0,0
58 ,9.5,"Phường Mai Dịch, Quận Cầu Giấy",5,5,10,2,5,5
75 ,21.8,"Phường Nghĩa Tân, Quận Cầu Giấy",6,5,15,4,8,0
100 ,35.5,"Phường Trung Hòa, Quận Cầu Giấy",7,6,15,4,0,0
90 ,32.0,"Phường Thạch Bàn, Quận Long Biên",6,5,35,4,5,5
55 ,35.0,"Phường Ngọc Khánh, Quận Ba Đình",4,46,30,0,0,0
110 ,22.5,"Phường Mộ Lao, Quận Hà Đông",7,6,10,4,10,0
85 ,45.0,"Phường Nhân Chính, Quận Thanh Xuân",8,10,8,0,0,0
196 ,62.0,"Phường Khương Trung, Quận Thanh Xuân",4,75,30,0,0,0
74 ,17.8,"Phường Đại Kim, Quận Hoàng Mai",5,55,0,0,3,3
55 ,17.2,"Phường Khương Thượng, Quận Đống Đa",7,5,10,0,7,7
45 ,8.8,"Phường Văn Quán, Quận Hà Đông",5,45,10,4,6,4
75 ,19.8,"Phường Đội Cấn, Quận Ba Đình",3,39,8,0,0,0
175 ,72.0,"Phường Quảng An, Quận Tây Hồ",1,9,40,4,0,0
55 ,22.8,"Phường Đội Cấn, Quận Ba Đình",6,5,30,0,4,5
110 ,28.0,"Phường Khương Trung, Quận Thanh Xuân",10,42,12,0,0,0
41 ,8.5,"Phường Trung Văn, Quận Nam Từ Liêm",4,34,8,0,0,0
36 ,22.0,"Phường Nam Đồng, Quận Đống Đa",6,32,20,1,4,5
35 ,7.5,"Phường Yên Hòa, Quận Cầu Giấy",4,3,20,1,4,3
152 ,36.0,"Phường Phú La, Quận Hà Đông",7,7,20,4,1,7
43 ,14.5,"Phường Nhân Chính, Quận Thanh Xuân",7,4,10,0,0,0
80 ,24.0,"Phường Cống Vị, Quận Ba Đình",4,48,15,0,0,0
33 ,18.5,"Phường Bưởi, Quận Tây Hồ",6,44,12,1,4,6
51 ,20.0,"Phường Cống Vị, Quận Ba Đình",7,32,0,0,0,0
41 ,22.5,"Phường Trung Hòa, Quận Cầu Giấy",5,36,20,0,0,0
60 ,21.99,"Phường Trung Hòa, Quận Cầu Giấy",6,1278,10,0,0,0
85 ,20.5,"Phường Thành Công, Quận Ba Đình",5,38,6,0,0,0
75 ,21.0,"Phường Nghĩa Đô, Quận Cầu Giấy",6,5,8,0,3,2
125 ,29.0,"Phường Phương Liệt, Quận Thanh Xuân",1,12,52,0,3,2
59 ,35.0,"Phường Láng Hạ, Quận Đống Đa",5,435,11,0,5,3
80 ,12.7,"Phường Giảng Võ, Quận Ba Đình",6,11,11,0,4,2
70 ,40.0,"Phường Trung Hòa, Quận Cầu Giấy",6,5,12,0,4,3
42 ,6.0,"Phường Quang Trung, Quận Hà Đông",4,58,8,0,3,2
73 ,26.9,"Phường Láng Hạ, Quận Đống Đa",5,66,8,0,4,2
35 ,7.0,"Phường Thượng Đình, Quận Thanh Xuân",5,4,7,0,3,2
70 ,24.5,"Phường Hoàng Văn Thụ, Quận Hoàng Mai",7,55,13,1,4,6
60 ,12.7,"Phường La Khê, Quận Hà Đông",5,42,15,1,4,5
90 ,40.0,"Phường Ô Chợ Dừa, Quận Đống Đa",5,0,0,0,0,0
62 ,21.5,"Phường Quán Thánh, Quận Ba Đình",2,32,12,1,2,2
35 ,0.0,", Quận Thanh Xuân",5,419999980926514,20,0,3,4
61 ,17.0,", Quận Thanh Xuân",6,8,5,0,4,5
181 ,63.0,", Quận Thanh Xuân",0,0,0,0,0,0
181 ,47.0,", Quận Thanh Xuân",8,6,10,10,0,0
65 ,8.4,"Phường Kiến Hưng, Quận Hà Đông",6,5,7,1,3,3
144 ,5.1,"Phường Bưởi, Quận Tây Hồ",4,6,5,1,4,4
50 ,16.0,"Phường Xuân La, Quận Tây Hồ",5,5,15,1,6,5
75 ,25.0,"Phường Khương Đình, Quận Thanh Xuân",6,5,23,4,5,6
39 ,5.6,"Phường Phú Diễn, Quận Bắc Từ Liêm",0,0,0,0,0,0
75 ,11.9,"Phường Nhân Chính, Quận Thanh Xuân",5,5,30,1,6,0
34 ,4.25,"Phường Vạn Phúc, Quận Hà Đông",2,48,6,0,2,1
30 ,3.9,"Phường Văn Quán, Quận Hà Đông",5,42,3,0,3,3
50 ,17.5,"Phường Khương Thượng, Quận Đống Đa",7,45,16,4,4,6
35 ,9.4,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm",5,6,12,0,2,5
90 ,0.0,"Phường Mai Dịch, Quận Cầu Giấy",1,15,20,4,0,0
64 ,5.6,"Thị Trấn Trạm Trôi, Huyện Hoài Đức",4,42,7,0,0,0
90 ,11.5,"Phường Thịnh Liệt, Quận Hoàng Mai",4,4,8,2,5,0
48 ,0.2328,"Phường Mộ Lao, Quận Hà Đông",4,45,7,0,3,3
600 ,370.0,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",0,0,0,0,0,0
35 ,24.5,"Phường Nguyễn Du, Quận Hai Bà Trưng",0,0,0,0,0,0
40 ,24.0,"Phường Nguyễn Du, Quận Hai Bà Trưng",0,0,0,0,0,0
38 ,24.3,"Phường Lê Đại Hành, Quận Hai Bà Trưng",0,0,0,0,0,0
30 ,7.5,"Phường Ô Chợ Dừa, Quận Đống Đa",0,0,0,0,2,3
60 ,9.7,"Phường Nguyễn Trãi, Quận Hà Đông",5,5,8,1,6,4
99 ,19.9,"Phường Yên Phụ, Quận Tây Hồ",7,75,25,0,4,6
48 ,9.6,"Phường Vạn Phúc, Quận Hà Đông",6,4,7,0,4,5
48 ,8.9,"Phường Biên Giang, Quận Hà Đông",5,5,7,0,4,3
60 ,11.0,"Phường Hà Cầu, Quận Hà Đông",4,32,20,0,5,3
83 ,17.5,"Phường Vạn Phúc, Quận Hà Đông",3,49,7,0,4,3
61 ,8.3,"Phường La Khê, Quận Hà Đông",1,41,6,0,1,1
50 ,19.0,"Phường Quang Trung, Quận Hà Đông",4,5,30,0,4,3
50 ,5700.0,"Phường Bồ Đề, Quận Long Biên",4,5,5,1,4,5
65 ,10.0,"Phường Mỹ Đình 1, Quận Nam Từ Liêm",0,0,4,0,0,0
40 ,7.48,"Phường Thanh Xuân Bắc, Quận Thanh Xuân",5,4,8,4,4,5
43 ,6.03,"Phường La Khê, Quận Hà Đông",4,4,6,0,4,3
69 ,3.8,"Phường Khương Trung, Quận Thanh Xuân",0,0,0,0,2,2
85 ,30.0,"Phường Trúc Bạch, Quận Ba Đình",2,51,30,1,3,2
40 ,4.15,", Quận Tây Hồ",5,6,3,1,3,3
50 ,0.0,", Quận Tây Hồ",4,6,4,1,3,3
28 ,3.3,"Phường Trương Định, Quận Hai Bà Trưng",5,37,0,4,3,4
82 ,36.5,"Phường Văn Quán, Quận Hà Đông",4,5,16,4,0,0
60 ,17.0,"Phường Thanh Trì, Quận Hoàng Mai",5,0,25,4,0,0
35 ,7.4,"Phường Thượng Đình, Quận Thanh Xuân",5,0,8,2,4,4
45 ,6.3,"Phường Quang Trung, Quận Hà Đông",4,0,12,0,4,4
75 ,14.95,"Phường Láng Hạ, Quận Đống Đa",0,0,9,0,5,5
90 ,0.0,"Phường Dương Nội, Quận Hà Đông",0,0,0,0,6,6
55 ,15.4,"Phường Trung Hòa, Quận Cầu Giấy",45,0,6,4,4,4
50 ,13.8,"Phường Nghĩa Đô, Quận Cầu Giấy",7,45,7,4,5,7
55 ,11.5,"Phường Dịch Vọng, Quận Cầu Giấy",5,55,5,2,4,4
170 ,50.0,"Phường Bưởi, Quận Tây Hồ",5,8,10,4,4,4
60 ,4.0,"Phường Cát Linh, Quận Đống Đa",5,5,6,1,4,4
81 ,0.65,", Quận Hà Đông",4,7,24,1,4,3
145 ,125.0,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",8,8,31,3,8,9
30 ,4.2,"Phường Phương Liệt, Quận Thanh Xuân",5,0,0,4,3,0
75 ,36.5,"Phường Quang Trung, Quận Hà Đông",4,5,16,4,0,0
40 ,3.2,"Phường Hạ Đình, Quận Thanh Xuân",5,5,5,1,4,4
45 ,36.0,"Phường Phương Liên, Quận Đống Đa",7,5,0,0,0,0
55 ,13.9,"Phường Quang Trung, Quận Hà Đông",5,0,0,0,4,5
171 ,32.0,"Phường Quang Trung, Quận Hà Đông",3,85,48,4,8,8
116 ,3.94,"Phường Phú La, Quận Hà Đông",4,22,20,4,4,4
90 ,12.5,"Phường Văn Quán, Quận Hà Đông",5,45,10,4,4,4
97 ,20.5,"Phường Bưởi, Quận Tây Hồ",5,9,10,1,4,4
60 ,12.7,"Phường Khương Mai, Quận Thanh Xuân",7,6,6,1,8,6
55 ,6.8,"Phường Thịnh Liệt, Quận Hoàng Mai",6,4,6,3,6,5
100 ,50.0,"Phường Dịch Vọng, Quận Cầu Giấy",8,5,45,4,5,8
45 ,11.4,"Phường Mai Dịch, Quận Cầu Giấy",5,4,10,0,6,5
130 ,14.5,"Phường Việt Hưng, Quận Long Biên",3,56,10,1,2,2
75 ,9.4,"Phường Yên Nghĩa, Quận Hà Đông",5,5,13,1,6,5
70 ,26.0,"Phường Mai Dịch, Quận Cầu Giấy",5,5,20,0,6,3
56 ,12.5,", Quận Cầu Giấy",6,4,6,1,5,6
31 ,0.29760000000000003,"Phường Khương Trung, Quận Thanh Xuân",5,42,12,4,4,4
160 ,50.0,"Phường Phương Liên, Quận Đống Đa",5,6,45,3,6,8
108 ,29.0,"Phường Thanh Xuân Nam, Quận Thanh Xuân",3,43,0,0,0,0
3555 ,0.0,"Phường Chương Dương Độ, Quận Hoàn Kiếm",26,0,45,0,0,0
16 ,2.8,"Phường Văn Chương, Quận Đống Đa",5,3,8,1,3,3
70 ,17.2,"Phường Mai Dịch, Quận Cầu Giấy",4,5,10,0,4,4
70 ,29.4,"Phường Dịch Vọng, Quận Cầu Giấy",7,6,10,0,7,7
55 ,12.8,"Phường Mai Dịch, Quận Cầu Giấy",5,4,10,0,4,4
58 ,20.8,"Phường Mai Dịch, Quận Cầu Giấy",7,5,10,0,5,6
46 ,9.0,"Phường Văn Quán, Quận Hà Đông",0,0,45,0,0,0
35 ,6.2,"Phường Trung Liệt, Quận Đống Đa",5,0,7,2,4,4
82 ,1.15,"Phường La Khê, Quận Hà Đông",4,5,40,4,4,4
50 ,11.0,"Phường Kiến Hưng, Quận Hà Đông",5,4,21,4,4,4
48 ,3.15,"Phường Lĩnh Nam, Quận Hoàng Mai",1,47,0,0,0,0
37 ,3.98,"Phường Khương Đình, Quận Thanh Xuân",4,3,0,0,4,3
40 ,6.0,"Phường Phương Liệt, Quận Thanh Xuân",3,4,0,0,3,2
70 ,6.4,"Phường Thanh Xuân Bắc, Quận Thanh Xuân",3,31,0,0,3,2
42 ,5.1,"Phường Khương Trung, Quận Thanh Xuân",5,35,0,0,5,3
65 ,8.0,"Phường Yên Hòa, Quận Cầu Giấy",3,65,0,0,0,0
39 ,7.8,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",4,35,0,0,5,3
30 ,3.8,"Phường Khương Thượng, Quận Đống Đa",5,43,0,0,3,3
63 ,6.5,"Phường Khâm Thiên, Quận Đống Đa",5,39,0,0,11,8
25 ,4.0,"Phường Cát Linh, Quận Đống Đa",5,33,0,0,0,3
50 ,3.0,"Phường Láng Hạ, Quận Đống Đa",1,54,0,0,0,0
47 ,3.5,"Phường Khâm Thiên, Quận Đống Đa",4,5,0,0,3,3
35 ,4.85,"Phường Tân Mai, Quận Hoàng Mai",4,33,0,0,5,2
39 ,4.4,"Phường Hoàng Liệt, Quận Hoàng Mai",4,32,0,0,4,0
28 ,2.8,"Phường Lĩnh Nam, Quận Hoàng Mai",5,345,0,0,3,3
32 ,3.65,"Phường Mai Dịch, Quận Cầu Giấy",5,32,0,0,5,5
50 ,0.0,"Phường Khương Mai, Quận Thanh Xuân",4,47,0,0,0,0
95 ,5.6,"Phường Hàng Bột, Quận Đống Đa",2,36,0,0,0,0
35 ,7.8,"Phường Trung Liệt, Quận Đống Đa",4,34,0,1,4,0
30 ,4.65,"Phường Khâm Thiên, Quận Đống Đa",5,33,0,0,3,4
26 ,2.7,"Phường Láng Thượng, Quận Đống Đa",3,37,0,0,0,0
37 ,4.85,"Phường Kim Liên, Quận Đống Đa",4,3,0,0,4,0
15 ,1.95,"Phường Ô Chợ Dừa, Quận Đống Đa",6,3,0,0,3,0
30 ,2.8,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm",3,47,0,0,3,3
22 ,2.15,"Phường Láng Hạ, Quận Đống Đa",4,24,0,0,2,0
32 ,3.9,"Phường Phương Liệt, Quận Thanh Xuân",6,3,0,0,3,3
30 ,3.2,"Phường Thanh Trì, Quận Hoàng Mai",5,35,0,0,3,3
42 ,3.0,"Phường Hạ Đình, Quận Thanh Xuân",5,9,4,0,4,3
30 ,3.0,"Phường Trung Liệt, Quận Đống Đa",5,5,3,0,3,3
40 ,0.08,"Phường Bách Khoa, Quận Hai Bà Trưng",5,5,3,0,3,3
168 ,78.0,"Phường Yên Phụ, Quận Tây Hồ",7,55,20,4,1,1
70 ,43.5,"Phường Trung Hòa, Quận Cầu Giấy",6,5,12,1,6,6
35 ,5.0,"Phường Khương Trung, Quận Thanh Xuân",0,0,0,0,0,0
35 ,5.5,"Phường Khương Trung, Quận Thanh Xuân",0,0,4,0,0,0
40 ,4.1,"Phường Cầu Diễn, Quận Nam Từ Liêm",5,4,3,0,4,4
40 ,9.8,", Quận Hai Bà Trưng",0,0,0,0,0,0
96 ,42.0,"Phường Dịch Vọng Hậu, Quận Cầu Giấy",7,5,20,3,0,0
45 ,7.5,"Phường Kiến Hưng, Quận Hà Đông",5,4,5,1,4,4
50 ,7.5,"Phường Biên Giang, Quận Hà Đông",5,45,8,0,4,4
30 ,5.7,"Phường Ngọc Khánh, Quận Ba Đình",1,4,9,0,1,1
18 ,4.5,", Quận Đống Đa",0,0,0,0,0,0
52 ,9.3,"Phường Phú La, Quận Hà Đông",6,4,10,1,6,5
120 ,24.0,"Phường Mai Dịch, Quận Cầu Giấy",4,5,10,0,4,4
50 ,5.7,"Phường Dương Nội, Quận Hà Đông",0,0,0,0,0,0
